cathode,electrolyte,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,is_minimum,forms_Nd_phosphate,reaction
LiCoO2,modelc,3.5,0.172222,-0.618545,0,0,0.9371 LiCoO2 + 0.06289 Li5.4P1S4.4Cl1.6 -> 1.277 Li + 0.5157 CoO + 0.03145 Co3(PO4)2 + 0.2767 CoSO4 + 0.05031 CoCl2
LiCoO2,modelc,3.5,0.308729,-0.776683,0,0,0.8741 LiCoO2 + 0.1259 Li5.4P1S4.4Cl1.6 -> 1.554 Li + 0.06296 Co3(PO4)2 + 0.3111 CoSO4 + 0.03037 Co9S8 + 0.1007 CoCl2
LiCoO2,modelc,3.5,0.336434,-0.798228,0,0,0.8594 LiCoO2 + 0.1406 Li5.4P1S4.4Cl1.6 -> 1.618 Li + 0.07028 Co3(PO4)2 + 0.2892 CoSO4 + 0.08233 Co3S4 + 0.1124 CoCl2
LiCoO2,modelc,3.5,0.367589,-0.815349,0,0,0.8421 LiCoO2 + 0.1579 Li5.4P1S4.4Cl1.6 -> 1.695 Li + 0.07895 Co3(PO4)2 + 0.2632 CoSO4 + 0.2158 CoS2 + 0.1263 CoCl2
LiCoO2,modelc,3.5,0.394904,-0.826887,0,0,0.8261 LiCoO2 + 0.1739 Li5.4P1S4.4Cl1.6 -> 1.765 Li + 0.08696 Co2P2O7 + 0.2609 CoSO4 + 0.2522 CoS2 + 0.1391 CoCl2
LiCoO2,modelc,3.5,0.440063,-0.844753,0,0,0.7978 LiCoO2 + 0.2022 Li5.4P1S4.4Cl1.6 -> 1.822 Li + 0.06742 LiCo(PO3)3 + 0.2472 CoSO4 + 0.3213 CoS2 + 0.1618 CoCl2
LiCoO2,modelc,3.5,0.481865,-0.859063,0,0,0.7692 LiCoO2 + 0.2308 Li5.4P1S4.4Cl1.6 -> 1.727 Li + 0.07692 LiCo(PO3)3 + 0.1058 Li2Co(SO4)2 + 0.4019 CoS2 + 0.1846 CoCl2
LiCoO2,modelc,3.5,0.510989,-0.86848,0,0,0.7479 LiCoO2 + 0.2521 Li5.4P1S4.4Cl1.6 -> 1.655 Li + 0.08403 LiCo(PO3)3 + 0.4622 CoS2 + 0.2017 CoCl2 + 0.1849 Li2SO4
LiCoO2,modelc,3.5,0.571253,-0.882013,0,0,0.6994 LiCoO2 + 0.3006 Li5.4P1S4.4Cl1.6 -> 1.493 Li + 0.1002 LiCo(PO3)3 + 0.5992 CoS2 + 0.1242 Li2SO4 + 0.481 LiCl
LiCoO2,modelc,3.5,0.600775,-0.885874,1,0,0.6732 LiCoO2 + 0.3268 Li5.4P1S4.4Cl1.6 -> 1.405 Li + 0.6732 CoS2 + 0.0915 Li2SO4 + 0.3268 LiPO3 + 0.5229 LiCl
LiCoO2,modelc,3.5,0.673913,-0.882618,0,0,0.6 LiCoO2 + 0.4 Li5.4P1S4.4Cl1.6 -> 2.28 Li + 0.56 SCl + 0.6 CoS2 + 0.4 LiPO3 + 0.08 LiCl
LiCoO2,modelc,3.5,0.679452,-0.881011,0,0,0.5939 LiCoO2 + 0.4061 Li5.4P1S4.4Cl1.6 -> 2.391 Li + 0.01015 PCl5 + 0.599 SCl + 0.5939 CoS2 + 0.3959 LiPO3
LiCoO2,modelc,3.5,1.0,-0.653492,0,0,Li5.4P1S4.4Cl1.6 -> 5.4 Li + 0.4588 P2S7 + 0.08235 PCl5 + 1.188 SCl
LiCoO2,modelc,4.0,0.0,-0.096678,0,0,LiCoO2 -> 0.5 Li + 0.5 Li(CoO2)2
LiCoO2,modelc,4.0,0.066219,-0.399812,0,0,0.9776 LiCoO2 + 0.02236 Li5.4P1S4.4Cl1.6 -> 0.8435 Li + 0.03578 LiClO4 + 0.02236 LiCoPO4 + 0.04153 Co23O32 + 0.0984 Li2SO4
LiCoO2,modelc,4.0,0.085399,-0.485441,0,0,0.9708 LiCoO2 + 0.02924 Li5.4P1S4.4Cl1.6 -> 0.7953 Li + 0.02924 LiCoPO4 + 0.04094 Co23O32 + 0.1287 Li2SO4 + 0.04678 LiCl
LiCoO2,modelc,4.0,0.08993,-0.505358,0,0,0.9691 LiCoO2 + 0.03089 Li5.4P1S4.4Cl1.6 -> 0.8332 Li + 0.03089 LiCoPO4 + 0.03972 Co23O32 + 0.1359 Li2SO4 + 0.02471 CoCl2
LiCoO2,modelc,4.0,0.093013,-0.518933,0,0,0.968 LiCoO2 + 0.03202 Li5.4P1S4.4Cl1.6 -> 0.8591 Li + 0.03888 Co23O32 + 0.01601 Co3(PO4)2 + 0.1409 Li2SO4 + 0.02562 CoCl2
LiCoO2,modelc,4.0,0.109541,-0.589092,0,0,0.9618 LiCoO2 + 0.03817 Li5.4P1S4.4Cl1.6 -> Li + 0.08397 Li2Co(SO4)2 + 0.03435 Co23O32 + 0.01908 Co3(PO4)2 + 0.03053 CoCl2
LiCoO2,modelc,4.0,0.116981,-0.620758,0,0,0.959 LiCoO2 + 0.04098 Li5.4P1S4.4Cl1.6 -> Li + 0.2582 Co3O4 + 0.09016 Li2Co(SO4)2 + 0.02049 Co3(PO4)2 + 0.03279 CoCl2
LiCoO2,modelc,4.0,0.140271,-0.719916,0,0,0.95 LiCoO2 + 0.05 Li5.4P1S4.4Cl1.6 -> 1.22 Li + 0.205 Co3O4 + 0.025 Co3(PO4)2 + 0.22 CoSO4 + 0.04 CoCl2
LiCoO2,modelc,4.0,0.172222,-0.814869,0,0,0.9371 LiCoO2 + 0.06289 Li5.4P1S4.4Cl1.6 -> 1.277 Li + 0.03145 Co3(PO4)2 + 0.2767 CoSO4 + 0.5157 CoO + 0.05031 CoCl2
LiCoO2,modelc,4.0,0.308729,-0.998459,0,0,0.8741 LiCoO2 + 0.1259 Li5.4P1S4.4Cl1.6 -> 1.554 Li + 0.06296 Co3(PO4)2 + 0.3111 CoSO4 + 0.03037 Co9S8 + 0.1007 CoCl2
LiCoO2,modelc,4.0,0.336434,-1.025398,0,0,0.8594 LiCoO2 + 0.1406 Li5.4P1S4.4Cl1.6 -> 1.618 Li + 0.07028 Co3(PO4)2 + 0.2892 CoSO4 + 0.1124 CoCl2 + 0.08233 Co3S4
LiCoO2,modelc,4.0,0.367589,-1.048682,0,0,0.8421 LiCoO2 + 0.1579 Li5.4P1S4.4Cl1.6 -> 1.695 Li + 0.07895 Co3(PO4)2 + 0.2632 CoSO4 + 0.1263 CoCl2 + 0.2158 CoS2
LiCoO2,modelc,4.0,0.394904,-1.065711,0,0,0.8261 LiCoO2 + 0.1739 Li5.4P1S4.4Cl1.6 -> 1.765 Li + 0.08696 Co2P2O7 + 0.2609 CoSO4 + 0.1391 CoCl2 + 0.2522 CoS2
LiCoO2,modelc,4.0,0.444444,-1.087589,0,0,0.7949 LiCoO2 + 0.2051 Li5.4P1S4.4Cl1.6 -> 1.903 Li + 0.2564 CoSO4 + 0.1641 CoCl2 + 0.3231 CoS2 + 0.05128 CoP4O11
LiCoO2,modelc,4.0,0.549483,-1.128094,0,0,0.7176 LiCoO2 + 0.2824 Li5.4P1S4.4Cl1.6 -> 2.242 Li + 0.1647 CoSO4 + 0.4824 CoS2 + 0.1129 SCl4 + 0.07059 CoP4O11
LiCoO2,modelc,4.0,0.61285,-1.151211,0,0,0.662 LiCoO2 + 0.338 Li5.4P1S4.4Cl1.6 -> 2.487 Li + 0.1972 SO2 + 0.5775 CoS2 + 0.1352 SCl4 + 0.08451 CoP4O11
LiCoO2,modelc,4.0,0.665474,-1.165522,1,0,0.6091 LiCoO2 + 0.3909 Li5.4P1S4.4Cl1.6 -> 2.72 Li + 0.07166 SO2 + 0.6254 SCl + 0.5114 CoS2 + 0.09772 CoP4O11
LiCoO2,modelc,4.0,0.692737,-1.163214,0,0,0.5789 LiCoO2 + 0.4211 Li5.4P1S4.4Cl1.6 -> 2.853 Li + 0.6737 SCl + 0.4737 CoS2 + 0.1053 CoP4O11 + 0.2316 S
LiCoO2,modelc,4.0,0.801034,-1.124252,0,0,0.435 LiCoO2 + 0.565 Li5.4P1S4.4Cl1.6 -> 3.486 Li + 0.1243 P2S7 + 0.904 SCl + 0.3559 CoS2 + 0.0791 CoP4O11
LiCoO2,modelc,4.0,1.0,-1.039207,0,0,Li5.4P1S4.4Cl1.6 -> 5.4 Li + 0.4588 P2S7 + 1.188 SCl + 0.08235 PCl5
LiCoO2,modelc,4.3,0.0,-0.17822,0,0,LiCoO2 -> Li + CoO2
LiCoO2,modelc,4.3,0.091755,-0.611951,0,0,0.9684 LiCoO2 + 0.03156 Li5.4P1S4.4Cl1.6 -> 1.139 Li + 0.01578 Co3(PO4)2 + 0.02525 Co(ClO4)2 + 0.03291 Co23O32 + 0.1389 CoSO4
LiCoO2,modelc,4.3,0.102118,-0.659874,0,0,0.9646 LiCoO2 + 0.03539 Li5.4P1S4.4Cl1.6 -> 1.156 Li + 0.01769 Co3(PO4)2 + 0.03286 Co23O32 + 0.05662 ClO2 + 0.1557 CoSO4
LiCoO2,modelc,4.3,0.133211,-0.803168,0,0,0.9528 LiCoO2 + 0.04723 Li5.4P1S4.4Cl1.6 -> 1.208 Li + 0.02362 Co3(PO4)2 + 0.02767 Co23O32 + 0.03779 CoCl2 + 0.2078 CoSO4
LiCoO2,modelc,4.3,0.140271,-0.834291,0,0,0.95 LiCoO2 + 0.05 Li5.4P1S4.4Cl1.6 -> 1.22 Li + 0.025 Co3(PO4)2 + 0.04 CoCl2 + 0.205 Co3O4 + 0.22 CoSO4
LiCoO2,modelc,4.3,0.172222,-0.932664,0,0,0.9371 LiCoO2 + 0.06289 Li5.4P1S4.4Cl1.6 -> 1.277 Li + 0.03145 Co3(PO4)2 + 0.05031 CoCl2 + 0.5157 CoO + 0.2767 CoSO4
LiCoO2,modelc,4.3,0.308729,-1.131525,0,0,0.8741 LiCoO2 + 0.1259 Li5.4P1S4.4Cl1.6 -> 1.554 Li + 0.06296 Co3(PO4)2 + 0.03037 Co9S8 + 0.1007 CoCl2 + 0.3111 CoSO4
LiCoO2,modelc,4.3,0.336434,-1.1617,0,0,0.8594 LiCoO2 + 0.1406 Li5.4P1S4.4Cl1.6 -> 1.618 Li + 0.07028 Co3(PO4)2 + 0.1124 CoCl2 + 0.08233 Co3S4 + 0.2892 CoSO4
LiCoO2,modelc,4.3,0.367589,-1.188682,0,0,0.8421 LiCoO2 + 0.1579 Li5.4P1S4.4Cl1.6 -> 1.695 Li + 0.07895 Co3(PO4)2 + 0.1263 CoCl2 + 0.2158 CoS2 + 0.2632 CoSO4
LiCoO2,modelc,4.3,0.394904,-1.209005,0,0,0.8261 LiCoO2 + 0.1739 Li5.4P1S4.4Cl1.6 -> 1.765 Li + 0.08696 Co2P2O7 + 0.1391 CoCl2 + 0.2522 CoS2 + 0.2609 CoSO4
LiCoO2,modelc,4.3,0.444444,-1.236985,0,0,0.7949 LiCoO2 + 0.2051 Li5.4P1S4.4Cl1.6 -> 1.903 Li + 0.05128 CoP4O11 + 0.1641 CoCl2 + 0.3231 CoS2 + 0.2564 CoSO4
LiCoO2,modelc,4.3,0.549483,-1.291,0,0,0.7176 LiCoO2 + 0.2824 Li5.4P1S4.4Cl1.6 -> 2.242 Li + 0.1129 SCl4 + 0.07059 CoP4O11 + 0.4824 CoS2 + 0.1647 CoSO4
LiCoO2,modelc,4.3,0.61285,-1.322667,0,0,0.662 LiCoO2 + 0.338 Li5.4P1S4.4Cl1.6 -> 2.487 Li + 0.1352 SCl4 + 0.08451 CoP4O11 + 0.5775 CoS2 + 0.1972 SO2
LiCoO2,modelc,4.3,0.665474,-1.344323,0,0,0.6091 LiCoO2 + 0.3909 Li5.4P1S4.4Cl1.6 -> 2.72 Li + 0.6254 SCl + 0.09772 CoP4O11 + 0.5114 CoS2 + 0.07166 SO2
LiCoO2,modelc,4.3,0.692737,-1.34591,1,0,0.5789 LiCoO2 + 0.4211 Li5.4P1S4.4Cl1.6 -> 2.853 Li + 0.6737 SCl + 0.1053 CoP4O11 + 0.4737 CoS2 + 0.2316 S
LiCoO2,modelc,4.3,0.801034,-1.323071,0,0,0.435 LiCoO2 + 0.565 Li5.4P1S4.4Cl1.6 -> 3.486 Li + 0.904 SCl + 0.0791 CoP4O11 + 0.3559 CoS2 + 0.1243 P2S7
LiCoO2,modelc,4.3,1.0,-1.270635,0,0,Li5.4P1S4.4Cl1.6 -> 5.4 Li + 1.188 SCl + 0.08235 PCl5 + 0.4588 P2S7
LiCoO2,modelc,4.5,0.0,-0.244886,0,0,LiCoO2 -> Li + CoO2
LiCoO2,modelc,4.5,0.091755,-0.68481,0,0,0.9684 LiCoO2 + 0.03156 Li5.4P1S4.4Cl1.6 -> 1.139 Li + 0.02525 Co(ClO4)2 + 0.03291 Co23O32 + 0.01578 Co3(PO4)2 + 0.1389 CoSO4
LiCoO2,modelc,4.5,0.102118,-0.73345,0,0,0.9646 LiCoO2 + 0.03539 Li5.4P1S4.4Cl1.6 -> 1.156 Li + 0.03286 Co23O32 + 0.01769 Co3(PO4)2 + 0.05662 ClO2 + 0.1557 CoSO4
LiCoO2,modelc,4.5,0.133211,-0.87892,0,0,0.9528 LiCoO2 + 0.04723 Li5.4P1S4.4Cl1.6 -> 1.208 Li + 0.02767 Co23O32 + 0.02362 Co3(PO4)2 + 0.03779 CoCl2 + 0.2078 CoSO4
LiCoO2,modelc,4.5,0.140271,-0.910541,0,0,0.95 LiCoO2 + 0.05 Li5.4P1S4.4Cl1.6 -> 1.22 Li + 0.025 Co3(PO4)2 + 0.04 CoCl2 + 0.205 Co3O4 + 0.22 CoSO4
LiCoO2,modelc,4.5,0.172222,-1.011194,0,0,0.9371 LiCoO2 + 0.06289 Li5.4P1S4.4Cl1.6 -> 1.277 Li + 0.03145 Co3(PO4)2 + 0.5157 CoO + 0.05031 CoCl2 + 0.2767 CoSO4
LiCoO2,modelc,4.5,0.308729,-1.220235,0,0,0.8741 LiCoO2 + 0.1259 Li5.4P1S4.4Cl1.6 -> 1.554 Li + 0.03037 Co9S8 + 0.06296 Co3(PO4)2 + 0.1007 CoCl2 + 0.3111 CoSO4
LiCoO2,modelc,4.5,0.336434,-1.252568,0,0,0.8594 LiCoO2 + 0.1406 Li5.4P1S4.4Cl1.6 -> 1.618 Li + 0.07028 Co3(PO4)2 + 0.1124 CoCl2 + 0.08233 Co3S4 + 0.2892 CoSO4
LiCoO2,modelc,4.5,0.367589,-1.282016,0,0,0.8421 LiCoO2 + 0.1579 Li5.4P1S4.4Cl1.6 -> 1.695 Li + 0.2158 CoS2 + 0.07895 Co3(PO4)2 + 0.1263 CoCl2 + 0.2632 CoSO4
LiCoO2,modelc,4.5,0.394904,-1.304535,0,0,0.8261 LiCoO2 + 0.1739 Li5.4P1S4.4Cl1.6 -> 1.765 Li + 0.08696 Co2P2O7 + 0.2522 CoS2 + 0.1391 CoCl2 + 0.2609 CoSO4
LiCoO2,modelc,4.5,0.444444,-1.336582,0,0,0.7949 LiCoO2 + 0.2051 Li5.4P1S4.4Cl1.6 -> 1.903 Li + 0.05128 CoP4O11 + 0.3231 CoS2 + 0.1641 CoCl2 + 0.2564 CoSO4
LiCoO2,modelc,4.5,0.549483,-1.399604,0,0,0.7176 LiCoO2 + 0.2824 Li5.4P1S4.4Cl1.6 -> 2.242 Li + 0.07059 CoP4O11 + 0.4824 CoS2 + 0.1129 SCl4 + 0.1647 CoSO4
LiCoO2,modelc,4.5,0.61285,-1.436971,0,0,0.662 LiCoO2 + 0.338 Li5.4P1S4.4Cl1.6 -> 2.487 Li + 0.08451 CoP4O11 + 0.5775 CoS2 + 0.1972 SO2 + 0.1352 SCl4
LiCoO2,modelc,4.5,0.665474,-1.463524,0,0,0.6091 LiCoO2 + 0.3909 Li5.4P1S4.4Cl1.6 -> 2.72 Li + 0.09772 CoP4O11 + 0.6254 SCl + 0.5114 CoS2 + 0.07166 SO2
LiCoO2,modelc,4.5,0.692737,-1.467708,1,0,0.5789 LiCoO2 + 0.4211 Li5.4P1S4.4Cl1.6 -> 2.853 Li + 0.1053 CoP4O11 + 0.6737 SCl + 0.4737 CoS2 + 0.2316 S
LiCoO2,modelc,4.5,0.801034,-1.455616,0,0,0.435 LiCoO2 + 0.565 Li5.4P1S4.4Cl1.6 -> 3.486 Li + 0.0791 CoP4O11 + 0.904 SCl + 0.3559 CoS2 + 0.1243 P2S7
LiCoO2,modelc,4.5,1.0,-1.424921,0,0,Li5.4P1S4.4Cl1.6 -> 5.4 Li + 1.188 SCl + 0.4588 P2S7 + 0.08235 PCl5
LiCoO2,lpsocl,2.5,0.0,0.0,0,0,LiCoO2 -> LiCoO2
LiCoO2,lpsocl,2.5,0.130802,-0.278304,0,0,0.009615 Li27P5S21Cl8O + 0.9904 LiCoO2 -> 0.625 Li + 0.9904 CoO + 0.04808 Li3PO4 + 0.2019 Li2SO4 + 0.07692 LiCl
LiCoO2,lpsocl,2.5,0.455347,-0.581765,0,0,0.05118 Li27P5S21Cl8O + 0.9488 LiCoO2 -> 0.6909 Li + 0.1054 Co9S8 + 0.2559 Li3PO4 + 0.2313 Li2SO4 + 0.4094 LiCl
LiCoO2,lpsocl,2.5,0.524615,-0.603536,0,0,0.06647 Li27P5S21Cl8O + 0.9335 LiCoO2 -> 0.8973 Li + 0.3112 Co3S4 + 0.3323 Li3PO4 + 0.1511 Li2SO4 + 0.5317 LiCl
LiCoO2,lpsocl,2.5,0.600775,-0.608773,1,0,0.0885 Li27P5S21Cl8O + 0.9115 LiCoO2 -> 1.195 Li + 0.4425 Li3PO4 + 0.9115 CoS2 + 0.0354 Li2SO4 + 0.708 LiCl
LiCoO2,lpsocl,2.5,0.62,-0.596418,0,0,0.09524 Li27P5S21Cl8O + 0.9048 LiCoO2 -> 1.238 Li + 0.4762 Li3PO4 + 0.9048 CoS2 + 0.7619 LiCl + 0.04762 LiS4
LiCoO2,lpsocl,2.5,1.0,-0.092247,0,0,Li27P5S21Cl8O -> 17.16 Li + 2.375 P2S7 + 0.25 Li3PO4 + 8 LiCl + 1.094 LiS4
LiCoO2,lpsocl,3.0,0.0,0.0,0,0,LiCoO2 -> LiCoO2
LiCoO2,lpsocl,3.0,0.130802,-0.37278,0,0,0.009615 Li27P5S21Cl8O + 0.9904 LiCoO2 -> 0.625 Li + 0.04808 Li3PO4 + 0.9904 CoO + 0.2019 Li2SO4 + 0.07692 LiCl
LiCoO2,lpsocl,3.0,0.136564,-0.385189,0,0,0.0101 Li27P5S21Cl8O + 0.9899 LiCoO2 -> 0.7071 Li + 0.05051 LiCoPO4 + 0.9394 CoO + 0.2121 Li2SO4 + 0.08081 LiCl
LiCoO2,lpsocl,3.0,0.141553,-0.390532,0,0,0.01053 Li27P5S21Cl8O + 0.9895 LiCoO2 -> 0.7789 Li + 0.05263 LiCoPO4 + 0.04211 CoCl2 + 0.8947 CoO + 0.2211 Li2SO4
LiCoO2,lpsocl,3.0,0.14486,-0.394068,0,0,0.01081 Li27P5S21Cl8O + 0.9892 LiCoO2 -> 0.827 Li + 0.02703 Co3(PO4)2 + 0.04324 CoCl2 + 0.8649 CoO + 0.227 Li2SO4
LiCoO2,lpsocl,3.0,0.374396,-0.608278,0,0,0.03717 Li27P5S21Cl8O + 0.9628 LiCoO2 -> 1.357 Li + 0.09294 Co3(PO4)2 + 0.1487 CoCl2 + 0.05948 Co9S8 + 0.3048 Li2SO4
LiCoO2,lpsocl,3.0,0.389447,-0.621403,0,0,0.03953 Li27P5S21Cl8O + 0.9605 LiCoO2 -> 1.245 Li + 0.1976 LiCoPO4 + 0.1581 CoCl2 + 0.06719 Co9S8 + 0.2925 Li2SO4
LiCoO2,lpsocl,3.0,0.416219,-0.644948,0,0,0.04398 Li27P5S21Cl8O + 0.956 LiCoO2 -> 1.033 Li + 0.2199 LiCoPO4 + 0.08179 Co9S8 + 0.2691 Li2SO4 + 0.3518 LiCl
LiCoO2,lpsocl,3.0,0.467123,-0.670906,0,0,0.05353 Li27P5S21Cl8O + 0.9465 LiCoO2 -> 1.258 Li + 0.2263 Co3S4 + 0.2676 LiCoPO4 + 0.219 Li2SO4 + 0.4282 LiCl
LiCoO2,lpsocl,3.0,0.524615,-0.691044,0,0,0.06647 Li27P5S21Cl8O + 0.9335 LiCoO2 -> 0.8973 Li + 0.3112 Co3S4 + 0.3323 Li3PO4 + 0.1511 Li2SO4 + 0.5317 LiCl
LiCoO2,lpsocl,3.0,0.530739,-0.693124,0,0,0.06801 Li27P5S21Cl8O + 0.932 LiCoO2 -> 1.173 Li + 0.3107 Co3S4 + 0.17 Li4P2O7 + 0.1855 Li2SO4 + 0.544 LiCl
LiCoO2,lpsocl,3.0,0.606654,-0.713369,1,0,0.0905 Li27P5S21Cl8O + 0.9095 LiCoO2 -> 1.561 Li + 0.9095 CoS2 + 0.2262 Li4P2O7 + 0.08145 Li2SO4 + 0.724 LiCl
LiCoO2,lpsocl,3.0,0.652632,-0.683864,0,0,0.1081 Li27P5S21Cl8O + 0.8919 LiCoO2 -> 1.743 Li + 0.8919 CoS2 + 0.2703 Li4P2O7 + 0.8649 LiCl + 0.1216 LiS4
LiCoO2,lpsocl,3.0,0.688889,-0.655668,0,0,0.125 Li27P5S21Cl8O + 0.875 LiCoO2 -> 2.406 Li + 0.875 CoS2 + 0.625 LiPO3 + LiCl + 0.2188 LiS4
LiCoO2,lpsocl,3.0,1.0,-0.339079,0,0,Li27P5S21Cl8O -> 17.5 Li + 2.333 P2S7 + 0.3333 LiPO3 + 8 LiCl + 1.167 LiS4
LiCoO2,lpsocl,3.5,0.0,-0.013345,0,0,LiCoO2 -> 0.5 Li + 0.5 Li(CoO2)2
LiCoO2,lpsocl,3.5,0.091176,-0.370211,0,0,0.006431 Li27P5S21Cl8O + 0.9936 LiCoO2 -> 0.7492 Li + 0.03215 Li3PO4 + 0.3312 Co3O4 + 0.135 Li2SO4 + 0.05145 LiCl
LiCoO2,lpsocl,3.5,0.096875,-0.391097,0,0,0.006873 Li27P5S21Cl8O + 0.9931 LiCoO2 -> 0.8007 Li + 0.03436 LiCoPO4 + 0.3196 Co3O4 + 0.1443 Li2SO4 + 0.05498 LiCl
LiCoO2,lpsocl,3.5,0.101974,-0.405964,0,0,0.007273 Li27P5S21Cl8O + 0.9927 LiCoO2 -> 0.8473 Li + 0.03636 LiCoPO4 + 0.02909 CoCl2 + 0.3091 Co3O4 + 0.1527 Li2SO4
LiCoO2,lpsocl,3.5,0.105442,-0.416089,0,0,0.007547 Li27P5S21Cl8O + 0.9925 LiCoO2 -> 0.8792 Li + 0.01887 Co3(PO4)2 + 0.03019 CoCl2 + 0.3019 Co3O4 + 0.1585 Li2SO4
LiCoO2,lpsocl,3.5,0.123016,-0.464484,0,0,0.008969 Li27P5S21Cl8O + 0.991 LiCoO2 -> 1.045 Li + 0.09417 Li2Co(SO4)2 + 0.02242 Co3(PO4)2 + 0.03587 CoCl2 + 0.2646 Co3O4
LiCoO2,lpsocl,3.5,0.147619,-0.531841,0,0,0.01105 Li27P5S21Cl8O + 0.989 LiCoO2 -> 1.287 Li + 0.02762 Co3(PO4)2 + 0.232 CoSO4 + 0.0442 CoCl2 + 0.2099 Co3O4
LiCoO2,lpsocl,3.5,0.180233,-0.619181,0,0,0.01399 Li27P5S21Cl8O + 0.986 LiCoO2 -> 1.364 Li + 0.5315 CoO + 0.03497 Co3(PO4)2 + 0.2937 CoSO4 + 0.05594 CoCl2
LiCoO2,lpsocl,3.5,0.315569,-0.769789,0,0,0.02889 Li27P5S21Cl8O + 0.9711 LiCoO2 -> 1.751 Li + 0.07222 Co3(PO4)2 + 0.3483 CoSO4 + 0.03229 Co9S8 + 0.1155 CoCl2
LiCoO2,lpsocl,3.5,0.342271,-0.789498,0,0,0.03248 Li27P5S21Cl8O + 0.9675 LiCoO2 -> 1.845 Li + 0.08121 Co3(PO4)2 + 0.3295 CoSO4 + 0.08817 Co3S4 + 0.1299 CoCl2
LiCoO2,lpsocl,3.5,0.372,-0.804741,0,0,0.03681 Li27P5S21Cl8O + 0.9632 LiCoO2 -> 1.957 Li + 0.09202 Co3(PO4)2 + 0.3067 CoSO4 + 0.2331 CoS2 + 0.1472 CoCl2
LiCoO2,lpsocl,3.5,0.4,-0.815559,0,0,0.04124 Li27P5S21Cl8O + 0.9588 LiCoO2 -> 2.072 Li + 0.1031 Co2P2O7 + 0.3093 CoSO4 + 0.2784 CoS2 + 0.1649 CoCl2
LiCoO2,lpsocl,3.5,0.4464,-0.832236,0,0,0.04945 Li27P5S21Cl8O + 0.9505 LiCoO2 -> 2.203 Li + 0.08242 LiCo(PO3)3 + 0.3022 CoSO4 + 0.3681 CoS2 + 0.1978 CoCl2
LiCoO2,lpsocl,3.5,0.489474,-0.845429,0,0,0.05825 Li27P5S21Cl8O + 0.9417 LiCoO2 -> 2.15 Li + 0.09709 LiCo(PO3)3 + 0.1335 Li2Co(SO4)2 + 0.4782 CoS2 + 0.233 CoCl2
LiCoO2,lpsocl,3.5,0.519553,-0.854067,0,0,0.06522 Li27P5S21Cl8O + 0.9348 LiCoO2 -> 2.109 Li + 0.1087 LiCo(PO3)3 + 0.5652 CoS2 + 0.2609 CoCl2 + 0.2391 Li2SO4
LiCoO2,lpsocl,3.5,0.581977,-0.865873,0,0,0.08242 Li27P5S21Cl8O + 0.9176 LiCoO2 -> 2.005 Li + 0.1374 LiCo(PO3)3 + 0.7802 CoS2 + 0.1703 Li2SO4 + 0.6593 LiCl
LiCoO2,lpsocl,3.5,0.612648,-0.868822,1,0,0.09259 Li27P5S21Cl8O + 0.9074 LiCoO2 -> 1.944 Li + 0.9074 CoS2 + 0.1296 Li2SO4 + 0.463 LiPO3 + 0.7407 LiCl
LiCoO2,lpsocl,3.5,0.688889,-0.86292,0,0,0.125 Li27P5S21Cl8O + 0.875 LiCoO2 -> 3.5 Li + 0.875 SCl + 0.875 CoS2 + 0.625 LiPO3 + 0.125 LiCl
LiCoO2,lpsocl,3.5,0.694678,-0.86107,0,0,0.128 Li27P5S21Cl8O + 0.872 LiCoO2 -> 3.704 Li + 0.016 PCl5 + 0.944 SCl + 0.872 CoS2 + 0.624 LiPO3
LiCoO2,lpsocl,3.5,1.0,-0.637464,0,0,Li27P5S21Cl8O -> 26.67 Li + 2.137 P2S7 + 0.3922 PCl5 + 6.039 SCl + 0.3333 LiPO3
LiCoO2,lpsocl,4.0,0.0,-0.096678,0,0,LiCoO2 -> 0.5 Li + 0.5 Li(CoO2)2
LiCoO2,lpsocl,4.0,0.068627,-0.39685,0,0,0.004731 Li27P5S21Cl8O + 0.9953 LiCoO2 -> 0.8628 Li + 0.03785 LiClO4 + 0.02366 LiCoPO4 + 0.04224 Co23O32 + 0.09936 Li2SO4
LiCoO2,lpsocl,4.0,0.089448,-0.485711,0,0,0.006298 Li27P5S21Cl8O + 0.9937 LiCoO2 -> 0.8174 Li + 0.03149 LiCoPO4 + 0.04184 Co23O32 + 0.1323 Li2SO4 + 0.05038 LiCl
LiCoO2,lpsocl,4.0,0.09443,-0.506664,0,0,0.006683 Li27P5S21Cl8O + 0.9933 LiCoO2 -> 0.8597 Li + 0.03341 LiCoPO4 + 0.04057 Co23O32 + 0.1403 Li2SO4 + 0.02673 CoCl2
LiCoO2,lpsocl,4.0,0.097836,-0.521009,0,0,0.006948 Li27P5S21Cl8O + 0.9931 LiCoO2 -> 0.8888 Li + 0.0397 Co23O32 + 0.01737 Co3(PO4)2 + 0.1459 Li2SO4 + 0.02779 CoCl2
LiCoO2,lpsocl,4.0,0.115303,-0.591987,0,0,0.008338 Li27P5S21Cl8O + 0.9917 LiCoO2 -> 1.042 Li + 0.08755 Li2Co(SO4)2 + 0.03514 Co23O32 + 0.02085 Co3(PO4)2 + 0.03335 CoCl2
