cathode,dopant,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,forms_M_phosphate,reaction
NMC811,Gd,3.50,0.379061,-0.950446,1,0.8309 Li1Mn0.1Co0.1Ni0.8O2 + 0.1691 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.643 Li + 0.08309 Co(NiS2)2 + 0.1971 NiSO4 + 0.06763 Ni(PO3)2 + 0.1353 NiCl2 + 0.03382 GdPO4 + 0.03285 Ni3S4 + 0.08309 MnSO4
NMC811,Gd,3.50,0.404844,-0.953576,1,0.8152 Li1Mn0.1Co0.1Ni0.8O2 + 0.1848 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.539 Li + 0.08152 Co(NiS2)2 + 0.09668 NiSO4 + 0.07393 Ni(PO3)2 + 0.1479 NiCl2 + 0.03697 GdPO4 + 0.05687 Ni3S4 + 0.08152 Li2Mn(SO4)2
NMC811,Gd,3.50,0.410167,-0.954156,1,0.8118 Li1Mn0.1Co0.1Ni0.8O2 + 0.1882 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.553 Li + 0.01882 Gd2P4O13 + 0.08118 Co(NiS2)2 + 0.09771 NiSO4 + 0.05645 Ni(PO3)2 + 0.1505 NiCl2 + 0.0608 Ni3S4 + 0.08118 Li2Mn(SO4)2
NMC811,Gd,3.50,0.415631,-0.954651,1,0.8084 Li1Mn0.1Co0.1Ni0.8O2 + 0.1916 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.567 Li + 0.03833 Gd(PO3)3 + 0.08084 Co(NiS2)2 + 0.09877 NiSO4 + 0.03833 Ni(PO3)2 + 0.1533 NiCl2 + 0.06486 Ni3S4 + 0.08084 Li2Mn(SO4)2
NMC811,Gd,3.50,0.44335,-0.956939,1,0.7902 Li1Mn0.1Co0.1Ni0.8O2 + 0.2098 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.639 Li + 0.04196 Gd(PO3)3 + 0.07902 Co(NiS2)2 + 0.1846 NiS2 + 0.07972 NiSO4 + 0.04196 Ni(PO3)2 + 0.1678 NiCl2 + 0.07902 Li2Mn(SO4)2
NMC811,Gd,3.50,0.468401,-0.958583,1,0.773 Li1Mn0.1Co0.1Ni0.8O2 + 0.227 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.585 Li + 0.04541 Gd(PO3)3 + 0.0773 Co(NiS2)2 + 0.2368 NiS2 + 0.04541 Ni(PO3)2 + 0.1816 NiCl2 + 0.0773 Li2Mn(SO4)2 + 0.06162 Li2SO4
NMC811,Gd,3.50,0.475472,-0.958704,1,0.768 Li1Mn0.1Co0.1Ni0.8O2 + 0.232 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.569 Li + 0.04641 LiGd(PO3)4 + 0.0768 Co(NiS2)2 + 0.2519 NiS2 + 0.0232 Ni(PO3)2 + 0.1856 NiCl2 + 0.0768 Li2Mn(SO4)2 + 0.05635 Li2SO4
NMC811,Gd,3.50,0.498195,-0.959072,1,0.7514 Li1Mn0.1Co0.1Ni0.8O2 + 0.2486 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.667 Li + 0.04973 LiGd(PO3)4 + 0.3773 NiS2 + 0.07514 CoS2 + 0.02486 Ni(PO3)2 + 0.1989 NiCl2 + 0.07514 Li2Mn(SO4)2 + 0.03892 Li2SO4
NMC811,Gd,3.50,0.505495,-0.958697,1,0.7459 Li1Mn0.1Co0.1Ni0.8O2 + 0.2541 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.649 Li + 0.05083 LiGd(PO3)4 + 0.3934 NiS2 + 0.07459 CoS2 + 0.2033 NiCl2 + 0.04917 Li2Mn(SO4)2 + 0.02541 Mn(PO3)2 + 0.08398 Li2SO4
NMC811,Gd,3.50,0.62069,-0.926057,1,0.6471 Li1Mn0.1Co0.1Ni0.8O2 + 0.3529 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.212 Li + 0.07059 LiGd(PO3)4 + 0.4471 SCl + 0.4588 NiS2 + 0.06471 CoS2 + 0.05882 NiCl2 + 0.02941 Li2Mn(SO4)2 + 0.03529 Mn(PO3)2
NMC811,Gd,3.50,0.660287,-0.914142,1,0.6068 Li1Mn0.1Co0.1Ni0.8O2 + 0.3932 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.441 Li + 0.04444 LiGd(PO3)4 + 0.03419 Gd(PO3)3 + 0.6291 SCl + 0.4855 NiS2 + 0.06068 CoS2 + 0.004274 Li2Mn(SO4)2 + 0.05641 Mn(PO3)2
NMC811,Gd,3.50,0.666667,-0.911,1,0.6 Li1Mn0.1Co0.1Ni0.8O2 + 0.4 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.48 Li + 0.04 LiGd(PO3)4 + 0.04 Gd(PO3)3 + 0.64 SCl + 0.48 NiS2 + 0.06 CoS2 + 0.06 Mn(PO3)2 + 0.04 S
NMC811,Gd,3.50,0.695652,-0.886271,1,0.5676 Li1Mn0.1Co0.1Ni0.8O2 + 0.4324 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.638 Li + 0.005405 LiGd(PO3)4 + 0.08108 Gd(PO3)3 + 0.6919 SCl + 0.4541 NiS2 + 0.02703 P2S7 + 0.05676 CoS2 + 0.05676 Mn(PO3)2
NMC811,Gd,3.50,0.7,-0.882453,1,0.5625 Li1Mn0.1Co0.1Ni0.8O2 + 0.4375 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.663 Li + 0.0007353 PCl5 + 0.0875 Gd(PO3)3 + 0.6963 SCl + 0.45 NiS2 + 0.03088 P2S7 + 0.05625 CoS2 + 0.05625 Mn(PO3)2
NMC811,Gd,3.50,1.0,-0.589104,0,Li4.8Gd0.2P1S4.4Cl1.6 -> 4.8 Li + 0.01176 PCl5 + 0.9412 SCl + 0.4941 P2S7 + 0.2 GdCl3
NMC811,Gd,4.30,0.0,-0.232711,0,Li1Mn0.1Co0.1Ni0.8O2 -> Li + 0.1 Co(NiO2)2 + 0.1 Mn(Ni3O4)2 + 0.4 O2
NMC811,Gd,4.30,0.044776,-0.485868,1,0.9846 Li1Mn0.1Co0.1Ni0.8O2 + 0.01538 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.058 Li + 0.006154 Ni3(PO4)2 + 0.09846 CoNiO3 + 0.01231 Ni(ClO4)2 + 0.003077 GdPO4 + 0.09846 Mn(Ni3O4)2 + 0.06769 NiSO4 + 0.2277 O2
NMC811,Gd,4.30,0.050847,-0.520527,1,0.9825 Li1Mn0.1Co0.1Ni0.8O2 + 0.01754 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.039 Li + 0.007018 Ni3(PO4)2 + 0.02807 LiClO4 + 0.09825 CoNiO3 + 0.003509 GdPO4 + 0.09825 Mn(Ni3O4)2 + 0.07719 NiSO4 + 0.1965 O2
NMC811,Gd,4.30,0.096774,-0.784965,1,0.9655 Li1Mn0.1Co0.1Ni0.8O2 + 0.03448 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.076 Li + 0.01379 Ni3(PO4)2 + 0.05517 LiClO4 + 0.09655 CoNiO3 + 0.006897 GdPO4 + 0.01931 MnNiO3 + 0.07724 Mn(Ni3O4)2 + 0.1517 NiSO4
NMC811,Gd,4.30,0.1,-0.803573,1,0.9643 Li1Mn0.1Co0.1Ni0.8O2 + 0.03571 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.136 Li + 0.01429 Ni3(PO4)2 + 0.09643 CoNiO3 + 0.02857 Ni(ClO4)2 + 0.007143 GdPO4 + 0.02643 MnNiO3 + 0.07 Mn(Ni3O4)2 + 0.1571 NiSO4
NMC811,Gd,4.30,0.106796,-0.837863,1,0.9617 Li1Mn0.1Co0.1Ni0.8O2 + 0.03833 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.146 Li + 0.01533 Ni3(PO4)2 + 0.03066 Ni(ClO4)2 + 0.007666 GdPO4 + 0.01059 MnNiO3 + 0.08557 Mn(Ni3O4)2 + 0.004181 Co23O32 + 0.1686 NiSO4
NMC811,Gd,4.30,0.145232,-1.026378,1,0.9464 Li1Mn0.1Co0.1Ni0.8O2 + 0.0536 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.204 Li + 0.02144 Ni3(PO4)2 + 0.01072 GdPO4 + 0.03075 MnNiO3 + 0.06389 Mn(Ni3O4)2 + 0.004115 Co23O32 + 0.04288 NiCl2 + 0.2358 NiSO4
NMC811,Gd,4.30,0.146067,-1.030138,1,0.9461 Li1Mn0.1Co0.1Ni0.8O2 + 0.05394 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.205 Li + 0.02158 Ni3(PO4)2 + 0.01079 GdPO4 + 0.0312 MnNiO3 + 0.0634 Mn(Ni3O4)2 + 0.04315 NiCl2 + 0.03154 Co3O4 + 0.2373 NiSO4
NMC811,Gd,4.30,0.148825,-1.039845,1,0.9449 Li1Mn0.1Co0.1Ni0.8O2 + 0.05507 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.209 Li + 0.02203 Ni3(PO4)2 + 0.01101 GdPO4 + 0.06725 Mn(Ni3O4)2 + 0.01362 Mn2CoO4 + 0.04406 NiCl2 + 0.02696 Co3O4 + 0.2423 NiSO4
NMC811,Gd,4.30,0.151194,-1.048183,1,0.944 Li1Mn0.1Co0.1Ni0.8O2 + 0.05605 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.213 Li + 0.02242 Co3(PO4)2 + 0.01121 GdPO4 + 0.07729 Mn(Ni3O4)2 + 0.008555 Mn2CoO4 + 0.04484 NiCl2 + 0.006195 Co3O4 + 0.2466 NiSO4
NMC811,Gd,4.30,0.151899,-1.050426,1,0.9437 Li1Mn0.1Co0.1Ni0.8O2 + 0.05634 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.214 Li + 0.02254 Co3(PO4)2 + 0.01127 GdPO4 + 0.08028 Mn(Ni3O4)2 + 0.007042 Mn2CoO4 + 0.04507 NiCl2 + 0.2282 NiSO4 + 0.01972 CoSO4
NMC811,Gd,4.30,0.154639,-1.05862,1,0.9425 Li1Mn0.1Co0.1Ni0.8O2 + 0.05747 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.218 Li + 0.1931 NiO + 0.02299 Co3(PO4)2 + 0.01149 GdPO4 + 0.04368 Mn(Ni3O4)2 + 0.02529 Mn2CoO4 + 0.04598 NiCl2 + 0.2529 NiSO4
NMC811,Gd,4.30,0.161677,-1.079112,1,0.9396 Li1Mn0.1Co0.1Ni0.8O2 + 0.0604 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.23 Li + 0.4886 NiO + 0.02416 Co3(PO4)2 + 0.01208 GdPO4 + 0.05101 MnSO4 + 0.02148 Mn2CoO4 + 0.04832 NiCl2 + 0.2148 NiSO4
NMC811,Gd,4.30,0.164835,-1.088099,1,0.9383 Li1Mn0.1Co0.1Ni0.8O2 + 0.06173 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.235 Li + 0.5432 NiO + 0.02469 Co3(PO4)2 + 0.01235 GdPO4 + 0.09383 MnSO4 + 0.04938 NiCl2 + 0.158 NiSO4 + 0.01975 CoSO4
NMC811,Gd,4.30,0.2,-1.127698,1,0.9231 Li1Mn0.1Co0.1Ni0.8O2 + 0.07692 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.292 Li + 0.4034 NiO + 0.03077 Co3(PO4)2 + 0.02735 Ni3S2 + 0.01538 GdPO4 + 0.09231 MnSO4 + 0.06154 NiCl2 + 0.1915 NiSO4
NMC811,Gd,4.30,0.291829,-1.233252,1,0.8792 Li1Mn0.1Co0.1Ni0.8O2 + 0.1208 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.459 Li + 0.019 Ni3(PO4)2 + 0.02931 Co3(PO4)2 + 0.1063 Ni3S2 + 0.02415 GdPO4 + 0.08792 MnSO4 + 0.09662 NiCl2 + 0.2309 NiSO4
NMC811,Gd,4.30,0.315789,-1.258068,1,0.8667 Li1Mn0.1Co0.1Ni0.8O2 + 0.1333 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.507 Li + 0.05333 Ni3(PO4)2 + 0.05667 Ni3S2 + 0.02667 GdPO4 + 0.04333 Co2NiS4 + 0.08667 MnSO4 + 0.1067 NiCl2 + 0.2133 NiSO4
NMC811,Gd,4.30,0.338182,-1.280315,1,0.8545 Li1Mn0.1Co0.1Ni0.8O2 + 0.1455 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.553 Li + 0.05822 Ni3(PO4)2 + 0.008451 Ni3S2 + 0.02911 GdPO4 + 0.08545 MnSO4 + 0.08545 Co(NiS2)2 + 0.1164 NiCl2 + 0.1962 NiSO4
NMC811,Gd,4.30,0.339557,-1.281643,1,0.8537 Li1Mn0.1Co0.1Ni0.8O2 + 0.1463 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.556 Li + 0.05852 Ni3(PO4)2 + 0.002715 Ni9S8 + 0.02926 GdPO4 + 0.08537 MnSO4 + 0.08537 Co(NiS2)2 + 0.117 NiCl2 + 0.1952 NiSO4
NMC811,Gd,4.30,0.34202,-1.283893,1,0.8523 Li1Mn0.1Co0.1Ni0.8O2 + 0.1477 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.561 Li + 0.05907 Ni3(PO4)2 + 0.007595 Ni3S4 + 0.02954 GdPO4 + 0.08523 MnSO4 + 0.08523 Co(NiS2)2 + 0.1181 NiCl2 + 0.1932 NiSO4
NMC811,Gd,4.30,0.359589,-1.294592,1,0.8423 Li1Mn0.1Co0.1Ni0.8O2 + 0.1577 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.599 Li + 0.01937 Ni3S4 + 0.06306 Ni2P2O7 + 0.03153 GdPO4 + 0.08423 MnSO4 + 0.08423 Co(NiS2)2 + 0.1261 NiCl2 + 0.195 NiSO4
NMC811,Gd,4.30,0.379061,-1.304613,1,0.8309 Li1Mn0.1Co0.1Ni0.8O2 + 0.1691 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.643 Li + 0.03285 Ni3S4 + 0.06763 Ni(PO3)2 + 0.03382 GdPO4 + 0.08309 MnSO4 + 0.08309 Co(NiS2)2 + 0.1353 NiCl2 + 0.1971 NiSO4
NMC811,Gd,4.30,0.384263,-1.306477,1,0.8278 Li1Mn0.1Co0.1Ni0.8O2 + 0.1722 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.654 Li + 0.03653 Ni3S4 + 0.05166 Ni(PO3)2 + 0.01722 Gd2P4O13 + 0.08278 MnSO4 + 0.08278 Co(NiS2)2 + 0.1378 NiCl2 + 0.1977 NiSO4
NMC811,Gd,4.30,0.38961,-1.308302,1,0.8246 Li1Mn0.1Co0.1Ni0.8O2 + 0.1754 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.667 Li + 0.04035 Ni3S4 + 0.03509 Ni(PO3)2 + 0.08246 MnSO4 + 0.08246 Co(NiS2)2 + 0.03509 Gd(PO3)3 + 0.1404 NiCl2 + 0.1982 NiSO4
NMC811,Gd,4.30,0.408377,-1.314587,1,0.8129 Li1Mn0.1Co0.1Ni0.8O2 + 0.1871 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.711 Li + 0.03741 Ni(PO3)2 + 0.08129 MnSO4 + 0.08129 Co(NiS2)2 + 0.1158 NiS2 + 0.03741 Gd(PO3)3 + 0.1496 NiCl2 + 0.1849 NiSO4
NMC811,Gd,4.30,0.44335,-1.324617,1,0.7902 Li1Mn0.1Co0.1Ni0.8O2 + 0.2098 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.797 Li + 0.04196 Ni(PO3)2 + 0.07902 MnSO4 + 0.07902 CoS2 + 0.2636 NiS2 + 0.04196 Gd(PO3)3 + 0.1678 NiCl2 + 0.1587 NiSO4
NMC811,Gd,4.30,0.50625,-1.335173,1,0.7453 Li1Mn0.1Co0.1Ni0.8O2 + 0.2547 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.968 Li + 0.05094 Ni(PO3)2 + 0.2142 SO2 + 0.07453 MnSO4 + 0.07453 CoS2 + 0.3415 NiS2 + 0.05094 Gd(PO3)3 + 0.2038 NiCl2
NMC811,Gd,4.30,0.525974,-1.337709,1,0.73 Li1Mn0.1Co0.1Ni0.8O2 + 0.27 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.026 Li + 0.054 Mn(PO3)2 + 0.287 SO2 + 0.019 MnSO4 + 0.073 CoS2 + 0.368 NiS2 + 0.054 Gd(PO3)3 + 0.216 NiCl2
NMC811,Gd,4.30,0.6,-1.340011,1,0.6667 Li1Mn0.1Co0.1Ni0.8O2 + 0.3333 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.267 Li + 0.06667 Mn(PO3)2 + 0.1667 SO2 + 0.3167 SCl + 0.06667 CoS2 + 0.425 NiS2 + 0.06667 Gd(PO3)3 + 0.1083 NiCl2
NMC811,Gd,4.30,0.656934,-1.341271,1,0.6104 Li1Mn0.1Co0.1Ni0.8O2 + 0.3896 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.481 Li + 0.01688 Ni(PO3)2 + 0.06104 Mn(PO3)2 + 0.02597 SO2 + 0.6234 SCl + 0.06104 CoS2 + 0.4714 NiS2 + 0.07792 Gd(PO3)3
NMC811,Gd,4.30,0.662651,-1.340653,1,0.6043 Li1Mn0.1Co0.1Ni0.8O2 + 0.3957 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.504 Li + 0.04173 Mn(PO3)2 + 0.01871 MnP4O11 + 0.02014 SO2 + 0.6331 SCl + 0.06043 CoS2 + 0.4835 NiS2 + 0.07914 Gd(PO3)3
NMC811,Gd,4.30,0.670588,-1.338952,1,0.5957 Li1Mn0.1Co0.1Ni0.8O2 + 0.4043 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.536 Li + 0.0383 Mn(PO3)2 + 0.02128 MnP4O11 + 0.6468 SCl + 0.05957 CoS2 + 0.4766 NiS2 + 0.08085 Gd(PO3)3 + 0.05957 S
NMC811,Gd,4.30,0.697297,-1.324333,1,0.5657 Li1Mn0.1Co0.1Ni0.8O2 + 0.4343 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.651 Li + 0.05455 Mn(PO3)2 + 0.00202 MnP4O11 + 0.6949 SCl + 0.02828 P2S7 + 0.05657 CoS2 + 0.4525 NiS2 + 0.08687 Gd(PO3)3
NMC811,Gd,4.30,0.7,-1.322763,1,0.5625 Li1Mn0.1Co0.1Ni0.8O2 + 0.4375 Li4.8Gd0.2P1S4.4Cl1.6 -> 2.663 Li + 0.05625 Mn(PO3)2 + 0.0007353 PCl5 + 0.6963 SCl + 0.03088 P2S7 + 0.05625 CoS2 + 0.45 NiS2 + 0.0875 Gd(PO3)3
NMC811,Gd,4.30,1.0,-1.122438,0,Li4.8Gd0.2P1S4.4Cl1.6 -> 4.8 Li + 0.01176 PCl5 + 0.9412 SCl + 0.4941 P2S7 + 0.2 GdCl3
NMC811,Gd,4.50,0.0,-0.299378,0,Li1Mn0.1Co0.1Ni0.8O2 -> Li + 0.1 Co(NiO2)2 + 0.1 Mn(Ni3O4)2 + 0.4 O2
NMC811,Gd,4.50,0.044776,-0.554945,1,0.9846 Li1Mn0.1Co0.1Ni0.8O2 + 0.01538 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.058 Li + 0.09846 CoNiO3 + 0.01231 Ni(ClO4)2 + 0.006154 Ni3(PO4)2 + 0.09846 Mn(Ni3O4)2 + 0.003077 GdPO4 + 0.06769 NiSO4 + 0.2277 O2
NMC811,Gd,4.50,0.1,-0.875682,1,0.9643 Li1Mn0.1Co0.1Ni0.8O2 + 0.03571 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.136 Li + 0.09643 CoNiO3 + 0.02857 Ni(ClO4)2 + 0.01429 Ni3(PO4)2 + 0.07 Mn(Ni3O4)2 + 0.02643 MnNiO3 + 0.007143 GdPO4 + 0.1571 NiSO4
NMC811,Gd,4.50,0.106796,-0.91035,1,0.9617 Li1Mn0.1Co0.1Ni0.8O2 + 0.03833 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.146 Li + 0.03066 Ni(ClO4)2 + 0.01533 Ni3(PO4)2 + 0.08557 Mn(Ni3O4)2 + 0.01059 MnNiO3 + 0.007666 GdPO4 + 0.004181 Co23O32 + 0.1686 NiSO4
NMC811,Gd,4.50,0.145232,-1.101022,1,0.9464 Li1Mn0.1Co0.1Ni0.8O2 + 0.0536 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.204 Li + 0.02144 Ni3(PO4)2 + 0.06389 Mn(Ni3O4)2 + 0.03075 MnNiO3 + 0.01072 GdPO4 + 0.004115 Co23O32 + 0.04288 NiCl2 + 0.2358 NiSO4
NMC811,Gd,4.50,0.146067,-1.104829,1,0.9461 Li1Mn0.1Co0.1Ni0.8O2 + 0.05394 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.205 Li + 0.02158 Ni3(PO4)2 + 0.0634 Mn(Ni3O4)2 + 0.0312 MnNiO3 + 0.01079 GdPO4 + 0.04315 NiCl2 + 0.03154 Co3O4 + 0.2373 NiSO4
NMC811,Gd,4.50,0.148825,-1.114692,1,0.9449 Li1Mn0.1Co0.1Ni0.8O2 + 0.05507 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.209 Li + 0.02203 Ni3(PO4)2 + 0.01362 Mn2CoO4 + 0.06725 Mn(Ni3O4)2 + 0.01101 GdPO4 + 0.04406 NiCl2 + 0.02696 Co3O4 + 0.2423 NiSO4
NMC811,Gd,4.50,0.151194,-1.123165,1,0.944 Li1Mn0.1Co0.1Ni0.8O2 + 0.05605 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.213 Li + 0.008555 Mn2CoO4 + 0.07729 Mn(Ni3O4)2 + 0.01121 GdPO4 + 0.02242 Co3(PO4)2 + 0.04484 NiCl2 + 0.006195 Co3O4 + 0.2466 NiSO4
NMC811,Gd,4.50,0.151899,-1.125448,1,0.9437 Li1Mn0.1Co0.1Ni0.8O2 + 0.05634 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.214 Li + 0.007042 Mn2CoO4 + 0.08028 Mn(Ni3O4)2 + 0.01127 GdPO4 + 0.02254 Co3(PO4)2 + 0.04507 NiCl2 + 0.2282 NiSO4 + 0.01972 CoSO4
NMC811,Gd,4.50,0.154639,-1.133797,1,0.9425 Li1Mn0.1Co0.1Ni0.8O2 + 0.05747 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.218 Li + 0.02529 Mn2CoO4 + 0.04368 Mn(Ni3O4)2 + 0.01149 GdPO4 + 0.02299 Co3(PO4)2 + 0.1931 NiO + 0.04598 NiCl2 + 0.2529 NiSO4
NMC811,Gd,4.50,0.161677,-1.154689,1,0.9396 Li1Mn0.1Co0.1Ni0.8O2 + 0.0604 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.23 Li + 0.02148 Mn2CoO4 + 0.01208 GdPO4 + 0.02416 Co3(PO4)2 + 0.4886 NiO + 0.05101 MnSO4 + 0.04832 NiCl2 + 0.2148 NiSO4
NMC811,Gd,4.50,0.164835,-1.163857,1,0.9383 Li1Mn0.1Co0.1Ni0.8O2 + 0.06173 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.235 Li + 0.01235 GdPO4 + 0.02469 Co3(PO4)2 + 0.5432 NiO + 0.09383 MnSO4 + 0.04938 NiCl2 + 0.158 NiSO4 + 0.01975 CoSO4
NMC811,Gd,4.50,0.2,-1.205476,1,0.9231 Li1Mn0.1Co0.1Ni0.8O2 + 0.07692 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.292 Li + 0.01538 GdPO4 + 0.03077 Co3(PO4)2 + 0.4034 NiO + 0.02735 Ni3S2 + 0.09231 MnSO4 + 0.06154 NiCl2 + 0.1915 NiSO4
NMC811,Gd,4.50,0.291829,-1.316448,1,0.8792 Li1Mn0.1Co0.1Ni0.8O2 + 0.1208 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.459 Li + 0.019 Ni3(PO4)2 + 0.02415 GdPO4 + 0.02931 Co3(PO4)2 + 0.1063 Ni3S2 + 0.08792 MnSO4 + 0.09662 NiCl2 + 0.2309 NiSO4
NMC811,Gd,4.50,0.315789,-1.342712,1,0.8667 Li1Mn0.1Co0.1Ni0.8O2 + 0.1333 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.507 Li + 0.05333 Ni3(PO4)2 + 0.02667 GdPO4 + 0.04333 Co2NiS4 + 0.05667 Ni3S2 + 0.08667 MnSO4 + 0.1067 NiCl2 + 0.2133 NiSO4
NMC811,Gd,4.50,0.338182,-1.366326,1,0.8545 Li1Mn0.1Co0.1Ni0.8O2 + 0.1455 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.553 Li + 0.05822 Ni3(PO4)2 + 0.08545 Co(NiS2)2 + 0.02911 GdPO4 + 0.008451 Ni3S2 + 0.08545 MnSO4 + 0.1164 NiCl2 + 0.1962 NiSO4
NMC811,Gd,4.50,0.339557,-1.367739,1,0.8537 Li1Mn0.1Co0.1Ni0.8O2 + 0.1463 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.556 Li + 0.002715 Ni9S8 + 0.05852 Ni3(PO4)2 + 0.08537 Co(NiS2)2 + 0.02926 GdPO4 + 0.08537 MnSO4 + 0.117 NiCl2 + 0.1952 NiSO4
NMC811,Gd,4.50,0.34202,-1.37014,1,0.8523 Li1Mn0.1Co0.1Ni0.8O2 + 0.1477 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.561 Li + 0.05907 Ni3(PO4)2 + 0.007595 Ni3S4 + 0.08523 Co(NiS2)2 + 0.02954 GdPO4 + 0.08523 MnSO4 + 0.1181 NiCl2 + 0.1932 NiSO4
NMC811,Gd,4.50,0.359589,-1.381923,1,0.8423 Li1Mn0.1Co0.1Ni0.8O2 + 0.1577 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.599 Li + 0.01937 Ni3S4 + 0.06306 Ni2P2O7 + 0.08423 Co(NiS2)2 + 0.03153 GdPO4 + 0.08423 MnSO4 + 0.1261 NiCl2 + 0.195 NiSO4
NMC811,Gd,4.50,0.379061,-1.393154,1,0.8309 Li1Mn0.1Co0.1Ni0.8O2 + 0.1691 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.643 Li + 0.03285 Ni3S4 + 0.08309 Co(NiS2)2 + 0.06763 Ni(PO3)2 + 0.03382 GdPO4 + 0.08309 MnSO4 + 0.1353 NiCl2 + 0.1971 NiSO4
NMC811,Gd,4.50,0.384263,-1.395343,1,0.8278 Li1Mn0.1Co0.1Ni0.8O2 + 0.1722 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.654 Li + 0.03653 Ni3S4 + 0.08278 Co(NiS2)2 + 0.01722 Gd2P4O13 + 0.05166 Ni(PO3)2 + 0.08278 MnSO4 + 0.1378 NiCl2 + 0.1977 NiSO4
NMC811,Gd,4.50,0.38961,-1.397504,1,0.8246 Li1Mn0.1Co0.1Ni0.8O2 + 0.1754 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.667 Li + 0.04035 Ni3S4 + 0.08246 Co(NiS2)2 + 0.03509 Ni(PO3)2 + 0.03509 Gd(PO3)3 + 0.08246 MnSO4 + 0.1404 NiCl2 + 0.1982 NiSO4
NMC811,Gd,4.50,0.408377,-1.40497,1,0.8129 Li1Mn0.1Co0.1Ni0.8O2 + 0.1871 Li4.8Gd0.2P1S4.4Cl1.6 -> 1.711 Li + 0.08129 Co(NiS2)2 + 0.03741 Ni(PO3)2 + 0.1158 NiS2 + 0.03741 Gd(PO3)3 + 0.08129 MnSO4 + 0.1496 NiCl2 + 0.1849 NiSO4
